epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.0974,3.87203,4.04093,4.27703,0.00151,0.10264,0.00092,0.00033,3.84354,4.07789,4.1593,0.0001,0.0001,0.0001
